step,time_s,left_x_m,left_y_m,left_z_m,left_vx_m_s,left_vy_m_s,left_vz_m_s,left_omega_rad_s,left_slip_x_m_s,left_contact_count,left_fx_n,left_fy_n,left_fz_n,left_min_dist_m,right_x_m,right_y_m,right_z_m,right_vx_m_s,right_vy_m_s,right_vz_m_s,right_omega_rad_s,right_slip_x_m_s,right_contact_count,right_fx_n,right_fy_n,right_fz_n,right_min_dist_m
325,0.6520000000000005,-0.002085715511744183,0.1337997053471571,0.04964543028735051,-0.01975434247387012,-2.0871292307106647e-18,-0.001327987240181224,-0.3820403688310894,-0.0006523240323156494,2,0.6059946279924842,2.220446049250313e-16,13.380424491428565,-0.00018566309997276181,-0.0057247648239780536,-0.166186716680275,0.049819464202711224,-0.001497986440204437,8.185619990470117e-19,6.909957181892786e-05,-0.03722368604068918,0.0003631978618300223,3,-0.1771462102447574,-2.220446049250313e-16,13.17110134736124,-0.00016674618854178175
326,0.6540000000000005,-0.002123336937571217,0.1337997053471571,0.04964343367903576,-0.018850280022428095,-1.756703737452451e-18,-0.0010223105756572985,-0.37015603878118347,-0.00034247808336891963,3,0.3455716245998567,1.1102230246251565e-16,13.506320847643535,-0.00018964100367565434,-0.005728289875970432,-0.166186716680275,0.049819580542813935,-0.0017616851778923309,4.878146687858968e-19,6.254761901090147e-05,-0.04243302909458995,0.00035996627683716666,3,-0.17522638691845271,-4.440892098500626e-16,13.171332781839602,-0.00016647946112938183
327,0.6560000000000005,-0.002159929825454165,0.1337997053471571,0.04964242102403461,-0.018334762985689583,-1.5915001448389003e-18,-0.000529615513049589,-0.358747499418179,-0.0003973880147806301,3,0.3408916875106224,0.0,13.44221458619938,-0.00019254557083300122,-0.005732336844476244,-0.166186716680275,0.04981968323292741,-0.002022526188115762,-1.7357649330449545e-19,5.633533316065803e-05,-0.04758664949895751,0.0003568062868321139,3,-0.1733458520081057,-3.3306690738754696e-16,13.171541937663282,-0.00016620499954066864
328,0.6580000000000005,-0.0021955080871001505,0.1337997053471571,0.04964220141592936,-0.017826252636474475,-1.5916144999603968e-18,-0.00013240094830875923,-0.34774382170592905,-0.0004390615511780209,3,0.33619535911951337,2.220446049250313e-16,13.388394119882784,-0.00019457271776288781,-0.0057369001281957965,-0.166186716680275,0.04981977289928975,-0.0022805679677328572,-6.696441106120472e-19,5.0429644069577566e-05,-0.052685694737371044,0.00035371676913569525,3,-0.17150387639335907,1.1102230246251565e-16,13.17173001423355,-0.00016592227128259945
329,0.6600000000000005,-0.0022300856868511737,0.1337997053471571,0.049642614579136005,-0.01732476782816459,-1.261080107297419e-18,0.00018465279004397446,-0.3370887770004904,-0.00047032897814007144,3,0.33149937065884294,2.220446049250313e-16,13.343324957834563,-0.00019588716408412005,-0.005741974240670857,-0.166186716680275,0.04981985010529059,-0.0025358679277935727,-5.044208060745507e-19,4.479926553131743e-05,-0.05773129061899891,0.0003506966031563731,3,-0.16969974277058297,2.220446049250313e-16,13.171898168999792,-0.00016563078811258902
330,0.6620000000000005,-0.0022636765910675,0.1337997053471571,0.04964352629936171,-0.016830303645899023,-9.305424564916897e-19,0.0004345797084277244,-0.31865129949400683,-0.0008977386711986821,2,0.5605603219217739,0.0,13.158828479657519,-0.00019662710820012724,-0.00574755380814845,-0.166186716680275,0.04981991535491955,-0.0027884824111484964,-1.7387400194293218e-19,3.941463290117299e-05,-0.06272454167633411,0.000347744672668209,3,-0.16793274538353553,2.220446049250313e-16,13.172047514454432,-0.00016533010318364738
331,0.6640000000000005,-0.0022955990243015497,0.1337997053471571,0.04964438685983319,-0.01599414908088662,-9.307315563836214e-19,0.0004101427966865793,-0.3007651904789317,-0.0009558895569400337,2,0.5544751825007412,4.440892098500626e-16,13.158488717392645,-0.0001973070438668345,-0.005753633567479031,-0.166186716680275,0.0498199690960808,-0.0030384667096560927,1.566738132162248e-19,3.424783618899307e-05,-0.06766653154727445,0.00034485986770763,3,-0.16620218973568934,-2.220446049250313e-16,13.17217911618946,-0.0001650198083001861
332,0.6660000000000005,-0.002325871078957381,0.1337997053471571,0.049645195264575795,-0.015167099831737129,-2.696255979338648e-19,0.00038517656557665884,-0.29143478474108997,-0.0005953605946826292,3,0.31435846965975056,0.0,13.304860311093236,-0.0001979340952952685,-0.005760208364048188,-0.166186716680275,0.04982001172376789,-0.0032858750809611086,-1.7406724861613513e-19,2.9272550256659506e-05,-0.07255832334214914,0.00034204108614634826,3,-0.16450739228765043,4.440892098500626e-16,13.172293991818336,-0.00016469953129093912
333,0.6680000000000005,-0.00235520741432877,0.1337997053471571,0.04964638771001475,-0.01469826550062301,-2.6972033918074636e-19,0.000577769590360542,-0.27426554425116023,-0.000984988288064998,2,0.5405398936959356,4.440892098500626e-16,13.129713991946115,-0.000198115370367756,-0.005767273149740965,-0.166186716680275,0.04982004358309567,-0.0035307607648219514,4.871274577182412e-19,2.4463963408764297e-05,-0.07740095999621407,0.0003392872349887526,3,-0.1628476801431309,-2.220446049250313e-16,13.172393110598538,-0.00016436893350337684
334,0.6700000000000005,-0.002382934833416248,0.1337997053471571,0.049647442323587324,-0.013892024681928211,3.9139225527451123e-19,0.0005099252484164865,-0.25748331077755304,-0.0010178591430505587,2,0.5351661455471215,-4.440892098500626e-16,13.134212072451813,-0.00019833808062791336,-0.005774822980937881,-0.166186716680275,0.04982006497218822,-0.00377317599897002,1.563883120207824e-19,1.9798705419821588e-05,-0.08219546460807092,0.00033659723143352653,3,-0.16122239072616673,1.1102230246251565e-16,13.172477393615186,-0.0001640277074213617
335,0.6720000000000005,-0.0024090693188929158,0.1337997053471571,0.049648372512414836,-0.013093816874246232,-2.7007128537653397e-19,0.00044876276046050003,-0.24103463096145678,-0.001042085326173392,2,0.5299760339908812,-4.440892098500626e-16,13.138119520119435,-0.00019859340713018064,-0.0057828530165416675,-0.166186716680275,0.04982007614492323,-0.004013172034487958,3.216174936357111e-19,1.5254775833589504e-05,-0.08694284076441826,0.0003339700037329552,3,-0.15963087145195187,-6.661338147750939e-16,13.172547714410143,-0.000163675574406226
336,0.6740000000000005,-0.0024336263094277997,0.1337997053471571,0.04964918992300821,-0.012303364407956341,-9.315317477846262e-19,0.0003934049599488548,-0.2329449234675837,-0.0006561182345771552,3,0.29053038076036797,-4.440892098500626e-16,13.287444626905838,-0.00019887379894798635,-0.0057913585160337625,-0.166186716680275,0.04982007731353479,-0.0042507991506973535,-6.70409683586466e-19,1.081147319790567e-05,-0.09164407285152616,0.00033140449187895465,3,-0.15807247939389468,-2.220446049250313e-16,13.17260489995969,-0.00016331228256052932
337,0.6760000000000005,-0.00245731847700679,0.1337997053471571,0.04965033954293763,-0.011870111369629061,-1.5929047041465497e-18,0.0005600119486138352,-0.22488014093051953,-0.0006261043231030831,3,0.28576730313921317,1.1102230246251565e-16,13.260529642728903,-0.0001987741289558656,-0.005800334837559559,-0.166186716680275,0.04982006865107749,-0.004486106669550254,-1.0011461062659941e-18,6.4493257541364674e-06,-0.09630012635377594,0.0003288996481385434,3,-0.15654658094791274,-2.220446049250313e-16,13.172649731920457,-0.0001629376047119907
338,0.6780000000000005,-0.0024801600052734127,0.1337997053471571,0.04965174121461085,-0.011443953427487264,-1.4276652546348563e-18,0.0006865397113297447,-0.21685880204159105,-0.0006010133254077104,3,0.28119549860794546,5.551115123125783e-16,13.238224097678525,-0.00019837579241504394,-0.00580977743604141,-0.166186716680275,0.049820050293755525,-0.004719142969520429,-1.3318816600268697e-18,2.150023980612094e-06,-0.10091194813962065,0.00032645443746060366,3,-0.15505255149645392,4.440892098500626e-16,13.172682948075789,-0.0001625513365147227
339,0.6800000000000005,-0.002502164507262589,0.1337997053471571,0.04965332850882201,-0.011024607159220861,-6.011356633790354e-19,0.0007798512168977747,-0.2088951959993654,-0.0005798473592525909,3,0.2767894397555182,-2.220446049250313e-16,13.219822134531206,-0.00019774649419843082,-0.005819681861318392,-0.166186716680275,0.0498200223431211,-0.004949955498993958,-6.706815638594395e-19,-2.1036447112135096e-06,-0.10548046673528651,0.00032406783777036777,3,-0.15358977507297222,2.220446049250313e-16,13.172705243928537,-0.0001621532946644022
340,0.6820000000000005,-0.0025233451016499616,0.1337997053471571,0.049655046622442744,-0.010611826829160103,-9.318629047825314e-19,0.0008457585457263604,-0.20100024882347334,-0.0005618143879864354,3,0.27252896050802733,4.440892098500626e-16,13.204720803576443,-0.00019694232922189137,-0.005830043756311826,-0.166186716680275,0.04981998486814693,-0.005178590789159857,-3.4012556914399754e-19,-6.32785891008395e-06,-0.11000659258653656,0.0003217388401669718,3,-0.1521576440281054,0.0,13.172717274393543,-0.00016174331522282592
341,0.6840000000000005,-0.0025437144729880705,0.1337997053471571,0.04965685058261833,-0.01020539647184685,-2.7065478935269625e-19,0.0008891760885674664,-0.193182213491435,-0.0005462857972750989,3,0.2683980850542774,3.3306690738754696e-16,13.192405351889605,-0.00019600956156343857,-0.005840858855215565,-0.166186716680275,0.0498199379071778,-0.005405094466403268,-3.40213693890096e-19,-1.0537823619034023e-05,-0.11449121830880186,0.00031946644903682597,3,-0.15075555869850843,2.220446049250313e-16,13.172719655553628,-0.00016132125204789544
342,0.6860000000000005,-0.0025632849194264454,0.1337997053471571,0.04965870371365197,-0.009805123705764553,2.252315118657133e-19,0.0009142518477086536,-0.1854472198220714,-0.0005327627146609823,3,0.26438411089962865,-2.220446049250313e-16,13.182436628495262,-0.00019498614495455646,-0.0058521229817100565,-0.166186716680275,0.04981988146976653,-0.00562951126420521,-9.656089244848165e-21,-1.4747828055805271e-05,-0.11893521892600128,0.0003172496820948549,3,-0.14938292707961398,0.0,13.172712966448207,-0.00016088697532436885
343,0.6880000000000005,-0.002582068390653935,0.1337997053471571,0.04966057632906314,-0.009410834901601578,-1.0549379465024797e-19,0.0009244799897380993,-0.1700815474083749,-0.0009067575311828332,2,0.4852692386740898,0.0,13.035229470857868,-0.00019390302126835735,-0.005863832047199209,-0.166186716680275,0.0498198155383995,-0.0058518850345547135,-9.742639006912923e-21,-1.8971300790913822e-05,-0.12333945209832872,0.0003150875703617226,3,-0.14803916450192156,-3.3306690738754696e-16,13.17269775087053,-0.00016044037019043167
344,0.6900000000000005,-0.0025994074511739547,0.1337997053471571,0.04966202976962432,-0.00868704333974392,-1.0565489180738813e-19,0.0007158666204644335,-0.16278508310012338,-0.000547789184737751,3,0.2550735044539584,1.1102230246251565e-16,13.19746881584037,-0.0001931676279225969,-0.005875982049069103,-0.166186716680275,0.0498197400701173,-0.0060722587588786315,-5.057958267482292e-19,-2.322086221048336e-05,-0.12770475833931832,0.00031297915808728514,3,-0.1467236933125614,3.3306690738754696e-16,13.172674519153778,-0.0001599813354556459
345,0.6920000000000005,-0.0026159872413961025,0.1337997053471571,0.04966354747631827,-0.008306653500271677,5.95914710907576e-20,0.0007484598501128182,-0.15554056947980405,-0.0005296250262814741,3,0.2512348595748143,0.0,13.18767601019233,-0.00019233176148378273,-0.005888569068967586,-0.166186716680275,0.049819654998035624,-0.006290674558496987,-9.913469438482964e-21,-2.7508374320453236e-05,-0.13203196122246683,0.0003109235026263549,3,-0.14543594256164427,0.0,13.172643749930781,-0.00015950978240535096
346,0.6940000000000005,-0.002631819190546819,0.1337997053471571,0.0496651002856737,-0.00793198406668641,5.951579806759498e-20,0.0007664687475934987,-0.14835742954555814,-0.0005141125894085018,3,0.2475165864322606,3.3306690738754696e-16,13.179763281595275,-0.00019142551109085915,-0.005901589271103834,-0.166186716680275,0.04981956023277181,-0.006507173704610973,-9.997782970253827e-21,-3.184498793140279e-05,-0.1363218675776963,0.000308919674273842,3,-0.1441753476941502,0.0,13.172605891855039,-0.00015902563368675598
347,0.6960000000000005,-0.0026469143688800096,0.1337997053471571,0.04966666463376401,-0.007562856498501162,5.554080617317998e-19,0.0007726924434934368,-0.14124273157429856,-0.0005007199197862335,3,0.24390694017850667,0.0,13.17342953972474,-0.00019047336710659862,-0.005915038900566949,-0.166186716680275,0.04981945566378202,-0.006721796627831895,-1.0081383391029141e-20,-3.624118728157292e-05,-0.140575267677938,0.00030696675606500454,3,-0.14294135024761057,0.0,13.172561365274927,-0.00015852882227256754
348,0.6980000000000005,-0.0026612835227794135,0.1337997053471571,0.049668221659428205,-0.007199109563782525,5.553335436029697e-19,0.0007694818289182063,-0.1342016812156096,-0.0004890255030020451,3,0.24039648016467074,-3.3306690738754696e-16,13.16841849837774,-0.00018949510769956934,-0.005928914281662695,-0.166186716680275,0.0498193411606142,-0.006934582927259666,-1.0164286293308179e-20,-4.070683216774009e-05,-0.14479293541610064,0.00030506384354536675,3,-0.14173339755557768,2.220446049250313e-16,13.172510563852411,-0.00015801929049704538
349,0.7000000000000005,-0.0026749371029725745,0.1337997053471571,0.04966975644094228,-0.00684059594592746,5.929230523911512e-20,0.0007588062499298367,-0.12723801226172704,-0.00047869533284110744,3,0.23697757160117716,1.1102230246251565e-16,13.164512236385224,-0.00018850655454363818,-0.005943211816267496,-0.166186716680275,0.049819216574081414,-0.007145571379119474,3.2039842631029607e-19,-4.5251197666672856e-05,-0.14897562847268875,0.0003032100445149637,3,-0.14055094245707922,0.0,13.172453856124024,-0.0001574969891608921
350,0.7020000000000005,-0.002687885287345952,0.1337997053471571,0.04967125734696153,-0.00648717958468354,2.2454165893150387e-19,0.0007423106183016044,-0.12035429696573466,-0.0004694647363968074,3,0.23364399479365838,0.0,13.16152566944456,-0.0001875202162458095,-0.0059579279821988206,-0.166186716680275,0.049819081737360486,-0.007354799944965584,3.2031687297753314e-19,-4.9883011532960855e-05,-0.15312408847433856,0.0003014044787513449,3,-0.13939344301256407,0.0,13.17239158699783,-0.0001569618767002373
351,0.7040000000000005,-0.002700137999529197,0.1337997053471571,0.049672715485267,-0.006138733592838639,2.2446930505265395e-19,0.0007213642940677869,-0.11355219247244835,-0.0004611239692162211,3,0.23039063889645084,1.1102230246251565e-16,13.1593018036566,-0.00018654583552388249,-0.005973059331601123,-0.166186716680275,0.04981893646702017,-0.007562305779461892,3.2023597234198155e-19,-5.461048936862224e-05,-0.1572390411434985,0.0002996462777130329,3,-0.1382603622253531,-2.220446049250313e-16,13.172324079187007,-0.00015641391841599017
352,0.7060000000000005,-0.0027117049241640492,0.1337997053471571,0.04967412423517824,-0.00579513862400739,3.897202005208358e-19,0.000697102903131222,-0.10683263650927069,-0.0004535067985438554,3,0.2272132620503413,-2.220446049250313e-16,13.157707660509999,-0.00018559085392249458,-0.005988602489346487,-0.166186716680275,0.04981878056398321,-0.0077681252377474735,-1.0489223147575193e-20,-5.944136765882606e-05,-0.16132119643951842,0.0002979345842284483,3,-0.13715116776973435,0.0,13.172251634578116,-0.0001558530857599591
353,0.7080000000000005,-0.0027225955195748952,0.1337997053471571,0.04967547885149476,-0.005456281593679067,5.900449471474256e-20,0.0006704640891655153,-0.10019600277323873,-0.0004464814550171302,3,0.22410830364649859,-3.3306690738754696e-16,13.156630778987779,-0.0001846608059336008,-0.006004554151449191,-0.166186716680275,0.04981861381442644,-0.007972293882397008,-1.05688609727928e-20,-6.438293477093983e-05,-0.16537124869137185,0.00029626855217158507,3,-0.13606533172498714,-2.220446049250313e-16,13.172174535533387,-0.00015527935567370005
354,0.7100000000000005,-0.0027328190284022363,0.1337997053471571,0.04967677612954728,-0.005122054676713031,-4.370328693868348e-19,0.0006422180587154869,-0.09364222429946016,-0.0004399434617400229,3,0.22107273750644219,2.220446049250313e-16,13.155976213918997,-0.00018375965272621891,-0.006020911083493379,-0.166186716680275,0.04981843599062263,-0.008174846489984929,-3.412928213089918e-19,-6.944206001514462e-05,-0.16938987672224404,0.000294647346127273,3,-0.13500233031553033,0.0,13.172093046129108,-0.00015469270997710283
355,0.7120000000000005,-0.002742384486638018,0.1337997053471571,0.049678014122418505,-0.004792354520994251,-1.064570871586081e-19,0.0006129936580652287,-0.08717089138925914,-0.00043380995153129327,3,0.2181039571661807,3.3306690738754696e-16,13.155663961122833,-0.0001828900642593459,-0.006037670119073078,-0.166186716680275,0.04981824685172793,-0.008375817057262406,-3.4137125101601216e-19,-7.462522086177598e-05,-0.17337774396619984,0.00029307014104758625,3,-0.1339616436568163,0.0,13.172007413329647,-0.00015409313480298226
